Species,Number,Detector.ID,Date,Time,Latitude,Longitude
Pipistrellus pipistrellus,1,d6,19/08/2018,22:31:04,55.0269,-6.821783333
Pipistrellus pygmaeus,1,d6,19/08/2018,22:31:04,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:31:04,55.0269,-6.821783333
Pipistrellus pygmaeus,1,d6,19/08/2018,22:31:11,55.0269,-6.821783333
Pipistrellus pipistrellus,1,d6,19/08/2018,22:31:19,55.0269,-6.821783333
Pipistrellus pygmaeus,1,d6,19/08/2018,22:31:54,55.0269,-6.821783333
Pipistrellus pygmaeus,1,d6,19/08/2018,22:32:00,55.0269,-6.821783333
Pipistrellus pygmaeus,1,d6,19/08/2018,22:32:09,55.0269,-6.821783333
Pipistrellus pygmaeus,1,d6,19/08/2018,22:32:19,55.0269,-6.821783333
Pipistrellus pygmaeus,1,d6,19/08/2018,22:33:32,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:48:03,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:48:25,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:50:49,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:51:05,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:51:34,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:52:10,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:53:28,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,22:53:32,55.0269,-6.821783333
Pipistrellus pipistrellus,1,d6,19/08/2018,22:58:19,55.0269,-6.821783333
Pipistrellus pipistrellus,1,d6,19/08/2018,22:59:09,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:02:19,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:02:30,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:02:42,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:03:17,55.0269,-6.821783333
Pipistrellus pipistrellus,1,d6,19/08/2018,23:17:50,55.0269,-6.821783333
Pipistrellus pipistrellus,1,d6,19/08/2018,23:17:55,55.0269,-6.821783333
Pipistrellus pipistrellus,1,d6,19/08/2018,23:18:01,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:46:51,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:59:32,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:59:37,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:59:42,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:59:53,55.0269,-6.821783333
Nyctalus leisleri,1,d6,19/08/2018,23:59:57,55.0269,-6.821783333
Nyctalus leisleri,1,d6,21/08/2018,00:05:02,55.0269,-6.821783333
Pipistrellus nathusii,1,d6,21/08/2018,00:25:12,55.0269,-6.821783333
Pipistrellus nathusii,1,d6,21/08/2018,00:25:19,55.0269,-6.821783333
Pipistrellus pipistrellus,1,d6,21/08/2018,01:48:26,55.0269,-6.821783333
Pipistrellus pygmaeus,1,d6,21/08/2018,01:53:30,55.0269,-6.821783333
